Season,Short Conference Name,Adjusted Tempo,Adjusted Tempo Rank,Raw Tempo,Raw Tempo Rank,Adjusted Offensive Efficiency,Adjusted Offensive Efficiency Rank,Raw Offensive Efficiency,Raw Offensive Efficiency Rank,Adjusted Defensive Efficiency,Adjusted Defensive Efficiency Rank,Raw Defensive Efficiency,Raw Defensive Efficiency Rank,eFGPct,RankeFGPct,TOPct,RankTOPct,ORPct,RankORPct,FTRate,RankFTRate,OffFT,RankOffFT,Off2PtFG,RankOff2PtFG,Off3PtFG,RankOff3PtFG,DefFT,RankDefFT,Def2PtFG,RankDef2PtFG,Def3PtFG,RankDef3PtFG,FG2Pct,RankFG2Pct,FG3Pct,RankFG3Pct,FTPct,RankFTPct,BlockPct,RankBlockPct,OppFG2Pct,RankOppFG2Pct,OppFG3Pct,RankOppFG3Pct,OppFTPct,RankOppFTPct,OppBlockPct,RankOppBlockPct,FG3Rate,RankFG3Rate,OppFG3Rate,RankOppFG3Rate,ARate,RankARate,OppARate,RankOppARate,StlRate,RankStlRate,OppStlRate,RankOppStlRate,AvgHeight,Mapped Conference Name,Mapped ESPN Team Name,Seed,Region,Post-Season Tournament,Post-Season Tournament Sorting Index,Tournament Winner?,Tournament Championship?,Final Four?,Top 12 in AP Top 25 During Week 6?,Pre-Tournament.Tempo,Pre-Tournament.AdjTempo
2015,B12,66.7,63,67.5,60,112.5,46,105.3,98,89.7,7,92.5,11,49.2875,163,17.6303,82,31.5235,149,32.8256,279,19.7921,225,51.8992,148,28.3087,180,17.4408,321,51.8215,144,30.7377,94,48.1811,148,34.3023,170,74.1018,31,12.9176,40,42.242,12,31.6901,51,65.4701,19,9.7253,184,33.8084,179,34.5163,183,48.5876,266,49.3703,69,0.0997,112,0.0943,186,76.87,Big 12 Conference,Oklahoma,3,East,March Madness,1,0,0,0,0,68.1552,66.9861
2003,CUSA,72.5,12,72.3,45,115.8,9,112.3,5,93.0,25,94.3,26,53.2308,25,18.3362,25,35.6559,95,39.4872,99,20.5207,160,48.2389,270,31.2404,62,26.1265,6,50.7965,227,23.0769,289,52.5876,25,36.1702,96,69.6104,160,11.9355,36,45.0,47,31.0092,16,68.9904,132,6.5109,31,38.5641,43,30.5322,113,58.6475,94,53.6451,127,0.1013,170,0.079,19,76.73,Conference USA (CUSA),Louisville,4,East,March Madness,1,0,0,0,0,72.4676,72.419
2022,B10,69.7,53,70.3,72,120.5,4,117.4,4,97.8,80,100.9,156,53.2515073212748,41,13.0328323347711,3,32.2822822822823,51,30.0172265288544,182,17.4290484140234,202,49.4156928213689,224,33.1552587646077,118,15.807962529274,288,53.864168618267,83,30.327868852459,207,52.4822695035461,69,36.2938596491228,45,74.8923959827834,71,11.287988422576,64,49.9276410998553,180,32.8680203045685,130,71.0526315789474,142,7.3758865248227,53,39.2764857881137,135,36.3133640552995,131,53.874883286648,96,54.5837723919916,274,0.103634570372878,91,0.0741929310624016,21,77.5,Big Ten Conference (Big 10),Iowa,5,Midwest,March Madness,1,0,0,0,0,70.3455,69.5965
2015,B12,67.0,56,66.7,87,114.5,27,106.5,72,91.8,9,97.0,65,49.3674,153,19.2182,184,34.9467,47,42.6113,42,23.8188,34,51.23,160,24.9512,264,20.2743,191,52.7218,106,27.0039,229,46.3932,234,37.9004,41,72.4466,69,12.3413,57,43.3709,30,31.5315,47,67.1875,64,12.7298,333,28.4413,302,31.9578,104,54.6605,144,48.6061,57,0.0984,126,0.098,226,77.59,Big 12 Conference,Kansas,2,Midwest,March Madness,1,0,0,0,1,66.7924,66.6617
2025,WCC,61.7,360,63.5,359,114.7,63,113.9,39,92.0,8,96.5,10,50.2469135802469,206,14.9442464651109,37,39.8659966499162,2,31.1111111111111,236,17.7112818439143,260,55.964415689446,20,26.3243024666397,314,16.6666666666667,308,56.4761904761905,7,26.8571428571429,334,51.1834319526627,167,32.2436849925706,257,69.5238095238095,269,10.6001558846454,105,46.219797349961,16,31.4907872696817,53,74.468085106383,304,7.39644970414201,26,33.2345679012346,320,31.7553191489362,9,56.2156215621562,73,54.033290653009,237,0.0951833544085527,190,0.0809288423956777,24,78.42,West Coast Conference (WCC),Saint Mary's,7,East,March Madness,1,0,0,0,0,63.4672,61.6752
2016,P12,68.1,167,69.3,152,119.1,13,112.9,23,96.4,37,99.3,72,52.2748,60,16.0899,45,34.0729,47,40.25735,87,21.6058,119,51.8263,122,26.5679,245,18.6374,273,50.5873,156,30.7753,119,52.6242,34,34.4043,181,71.5753,110,15.132,3,46.1099,68,36.1878,258,70.0,169,7.9076,67,34.329,205,34.0706,120,49.8513,231,52.0925,169,0.1038,42,0.063,5,78.15,Pac-12 Conference,Oregon,1,West,March Madness,1,0,0,0,0,69.4792,68.0532
2008,P10,63.4,248,64.2,278,113.6,36,108.9,47,90.9,10,94.5,27,49.8257,169,18.6149,46,39.6128,7,39.5916,86,21.6216,84,54.9941,63,23.3843,299,19.7202,196,54.6931,52,25.5866,279,47.9508,186,36.5809,104,69.434,157,12.9167,36,42.0833,6,33.3333,72,66.4134,47,6.1475,6,27.0916,316,28.2511,20,58.2686,97,45.4088,6,0.0676,333,0.0903,93,78.04,Pac-12 Conference,Stanford,3,South,March Madness,1,0,0,0,0,64.2448,62.7524
2004,P10,64.5,212,67.3,186,111.9,42,109.6,26,89.3,5,90.0,4,52.7103,35,20.8823,135,37.0672,50,36.7024,178,20.7555,156,57.725,32,21.5195,292,20.7645,150,49.4835,254,29.7521,75,52.0275,26,36.4224,76,75.2308,12,12.0586,32,41.2575,4,32.8767,92,69.5502,202,5.5853,7,26.1999,294,33.467,187,60.424,63,46.9449,8,0.0944,225,0.0902,54,76.73,Pac-12 Conference,Stanford,1,West,March Madness,1,0,0,0,1,67.1679,64.4998
2012,B10,66.7,92,67.7,124,120.2,4,113.8,7,97.6,72,98.5,133,55.1608,6,19.1443,107,35.2055,59,44.5021,15,23.5442,29,51.7613,176,24.6945,233,20.0251,193,52.5084,166,27.4666,178,51.539,41,43.1262,2,76.3403,12,8.4559,202,46.1765,96,34.8726,197,70.2346,227,10.3794,262,27.5415,294,31.5895,123,51.3172,232,44.392,15,0.0966,157,0.0999,212,78.08,Big Ten Conference (Big 10),Indiana,4,South,March Madness,1,0,0,0,0,67.772,66.0427
2005,B12,65.4,201,67.5,157,114.4,21,111.0,22,91.8,12,93.7,25,53.225,32,19.9387,92,38.4206,29,34.1898,227,18.1452,275,55.9677,64,25.8871,211,22.1743,77,59.8659,9,17.9598,329,52.1412,36,37.1528,51,69.0184,171,10.1824,90,47.4924,146,29.2056,3,70.0454,228,6.3862,26,30.2045,233,24.5413,3,56.2775,151,53.2,94,0.1322,23,0.1022,145,76.73,Big 12 Conference,Oklahoma,3,South,March Madness,1,0,0,0,0,67.2377,64.7668
2014,P12,68.4,33,70.1,36,118.7,11,115.1,12,96.1,37,99.9,69,54.0756,22,14.53,9,29.7735,233,38.2058,237,20.9124,238,56.2105,44,22.8771,267,19.47,290,45.8525,320,34.6774,6,52.9818,20,37.9768,43,74.851,23,8.9504,203,48.5761,171,34.4394,171,67.6,60,6.2147,3,27.459,303,41.5597,348,59.2731,28,56.6815,299,0.1307,5,0.0744,27,78.78,Pac-12 Conference,UCLA,4,South,March Madness,1,0,0,0,0,70.4051,68.6469
2016,MVC,66.0,276,66.1,306,111.3,67,108.4,81,88.7,1,88.8,1,48.9097,221,14.7533,10,31.59583,111,37.37323,156,21.5535,122,48.8003,231,29.6462,155,26.5408,7,43.6382,337,29.8211,159,49.1803,150,32.3138,275,71.9132,100,11.3244,67,42.1305,8,32.7332,75,71.1052,241,8.6066,124,38.1339,104,36.9631,241,56.2278,76,48.2003,72,0.11,22,0.0689,19,76.94,Missouri Valley Conference (MVC),Wichita State,11,South,March Madness,1,0,0,0,0,66.1715,65.8499
2010,BE,65.8,182,66.7,211,116.8,13,110.2,28,94.2,42,98.9,121,55.7025,5,21.0067,200,32.5547,183,37.0248,184,19.12,273,55.44,82,25.44,214,20.2137,216,50.935,213,28.8513,110,54.6961,5,38.6861,21,71.131,104,12.6206,29,45.9807,99,33.4884,137,71.8354,313,10.3394,252,30.1928,232,34.1451,234,57.6796,71,56.3452,241,0.1048,106,0.1083,275,77.46,Big East Conference,Georgetown,3,Midwest,March Madness,1,0,0,0,1,66.5004,65.0947
2013,B10,60.4,319,61.4,327,108.3,73,104.1,101,85.7,2,89.9,11,48.5969,163,15.6887,5,32.5825,136,29.6939,320,16.2269,335,49.6042,246,34.1689,34,17.0582,311,62.1042,2,20.8376,336,48.0,157,32.9936,214,63.4021,323,10.7746,95,42.8169,26,28.9362,8,68.866,143,7.3191,25,40.051,31,24.8677,7,56.5006,88,40.3226,2,0.0917,225,0.0908,104,76.86,Big Ten Conference (Big 10),Wisconsin,5,West,March Madness,1,0,0,0,0,61.4076,59.9822
2016,ACC,65.9,284,66.1,310,119.4,11,113.4,20,96.9,42,102.2,131,54.2216,23,16.5012,69,30.10949,158,40.73879,77,21.9521,94,50.5887,163,27.4592,225,17.7618,291,55.532,25,26.7062,280,53.1949,27,37.4806,45,74.8705,27,9.0909,165,46.8862,91,34.3699,155,71.7466,271,6.9489,19,33.9314,214,30.4283,26,48.2911,263,46.0116,32,0.0926,105,0.0797,97,77.73,Atlantic Coast Conference (ACC),Miami,3,South,March Madness,1,0,0,0,0,66.1954,65.897
2016,BE,71.9,32,72.4,41,117.1,18,111.3,37,94.6,22,97.1,35,51.3875,106,17.4224,123,35.21809,28,41.72347,53,22.8718,52,49.1779,217,27.9503,213,19.6906,221,48.5786,240,31.7308,79,49.7781,127,36.3248,93,73.0455,61,8.4448,201,48.5786,160,31.0811,21,69.7778,155,8.8018,145,34.1772,210,40.4975,319,59.0517,40,54.6763,242,0.0999,61,0.0837,149,77.93,Big East Conference,Xavier,2,East,March Madness,1,0,0,0,1,72.8035,71.9214
2010,Horz,63.0,286,64.0,299,111.0,49,107.2,60,88.5,7,92.5,19,51.0204,80,18.7831,90,30.7692,232,46.8865,16,25.316,14,44.8104,326,29.8736,94,20.1063,218,54.1187,95,25.775,223,50.8696,60,34.1656,172,73.7723,32,6.4955,288,46.148,108,31.6993,60,67.8625,111,10.4348,258,39.8221,36,31.6116,130,54.9112,127,50.559,94,0.1093,78,0.0818,34,76.08,Horizon League,Butler,5,West,March Madness,1,0,1,1,0,64.3953,63.243
2018,B12,66.7,247,68.3,228,113.3,50,108.5,82,90.8,4,94.5,10,52.0038167938931,126,17.8856595336953,144,32.9554655870445,48,39.2652671755725,39,20.985864443639,60,51.6129032258064,123,27.4012323305545,279,22.3612849395077,39,46.4747601168127,279,31.1639549436796,181,51.0760401721664,131,35.8974358974359,113,70.3523693803159,219,12.7625201938611,32,44.9919224555735,14,32.3376623376623,33,70.3412073490814,111,9.89956958393113,230,33.4923664122137,277,38.3466135458167,214,54.8755186721992,105,46.7741935483871,43,0.102989951600619,46,0.0872662948677002,187,77.62,Big 12 Conference,Texas Tech,3,East,March Madness,1,0,0,0,0,68.3794,66.5709
2018,B12,69.2,120,70.5,108,119.4,10,113.5,20,96.9,41,99.0,42,50.4212299915754,191,16.0909655534853,37,36.9503546099291,5,31.3395113732098,236,19.2307692307692,167,48.1781376518219,224,32.5910931174089,129,23.9611650485437,12,42.4854368932039,338,33.5533980582524,98,48.8038277511962,209,35.3457738748628,145,76.6129032258064,28,15.9468438538206,4,45.4318936877076,21,37.9947229551451,318,71.2471131639723,166,10.1161995898838,241,38.374052232519,143,38.6340468909276,225,54.1505791505791,122,55.3293413173653,251,0.115044670584301,7,0.0779704744159381,76,77.3,Big 12 Conference,West Virginia,5,East,March Madness,1,0,0,0,1,70.3445,69.0413
2014,SEC,64.0,217,65.9,202,118.3,14,112.4,35,95.8,32,100.4,76,49.9548,150,18.1034,154,41.9166,2,51.7397,12,26.1029,24,53.5428,115,20.3543,323,21.651,203,53.3583,99,24.9906,241,50.0,106,33.2242,215,68.2096,242,14.9178,15,44.9431,49,32.2206,63,69.0191,127,7.6779,40,27.6096,297,30.3391,84,44.4223,319,44.5874,19,0.071,315,0.0871,140,79.4,Southeastern Conference (SEC),Kentucky,8,Midwest,March Madness,1,0,1,1,1,66.8184,64.6236
2017,B12,70.4,66,72.3,51,126.0,1,117.7,5,103.5,155,108.6,282,53.9818548387097,40,18.2287448299694,146,38.3406113537118,4,37.3991935483871,118,21.4521452145215,82,47.0847084708471,256,31.4631463146315,151,23.6421725239617,23,49.0415335463259,201,27.3162939297125,287,50.3529411764706,128,40.3385049365303,6,78.8409703504043,5,8.19812126387703,211,52.4338172502135,290,36.3636363636364,258,72.5490196078431,286,10.8235294117647,300,35.7358870967742,193,34.8720800889878,129,50.8620689655172,208,51.6627078384798,156,0.104966469044611,37,0.0894158810380017,213,76.35,Big 12 Conference,Oklahoma State,10,Midwest,March Madness,1,0,0,0,0,72.5806,70.289
2011,BE,64.6,212,66.0,212,114.9,24,110.2,29,92.4,17,95.2,34,52.7988,33,18.6283,84,36.6849,31,35.9556,226,18.4579,298,55.6075,65,25.9346,204,17.87,302,49.0975,254,33.0325,29,52.6937,14,35.3503,114,66.4797,260,18.8571,1,44.4082,39,31.4839,29,66.6667,43,7.3801,44,31.6692,205,38.75,320,60.4701,36,63.3249,334,0.1302,9,0.0959,198,78.3,Big East Conference,Syracuse,3,East,March Madness,1,0,0,0,1,66.0981,65.0381
2022,B10,66.1,237,66.7,258,121.0,2,117.9,3,98.6,93,101.9,177,56.5186246418338,5,17.4593618302228,116,35.2136752136752,13,38.2043935052531,15,19.3801089918256,93,48.433242506812,259,32.1866485013624,148,13.6650868878357,343,50.7898894154818,178,35.5450236966825,42,55.8084772370487,13,38.4146341463415,5,71.125,191,9.68229954614221,128,48.6384266263237,134,33.2225913621262,156,72.0833333333333,196,7.06436420722135,37,39.1595033428844,139,40.5842696629214,271,58.5769980506823,29,53.3404029692471,237,0.0690347180413406,332,0.0883002207505519,120,78.45,Big Ten Conference (Big 10),Purdue,3,East,March Madness,1,0,0,0,1,66.6017,65.764
2012,SEC,64.2,210,65.9,215,120.4,3,113.8,6,98.0,80,98.1,118,54.8456,8,16.8515,17,33.6546,119,33.2542,256,17.7707,301,44.0883,331,38.141,7,17.8037,288,53.9933,99,28.203,150,53.0875,16,38.0192,32,71.2857,102,8.8842,176,46.1265,93,34.1906,165,69.2557,175,9.3482,183,44.6081,5,31.9632,133,56.4549,96,51.5429,119,0.0958,162,0.0777,24,75.72,Southeastern Conference (SEC),Florida,7,West,March Madness,1,0,0,0,0,66.0152,63.4917
2021,P12,63.8,341,65.0,331,116.9,11,108.8,37,94.5,46,101.6,175,52.0215633423181,82,15.6859105253388,25,30.4511278195489,92,31.5902964959569,167,17.8373776074925,194,54.320987654321,68,27.8416347381865,254,16.62100456621,256,51.8721461187215,142,31.5068493150685,146,50.2758077226162,144,37.2013651877133,35,71.5017064846416,158,7.89007092198582,203,50.354609929078,197,33.6749633967789,164,71.3725490196078,198,7.32860520094563,58,31.5902964959569,301,37.7139701822198,189,51.0514018691589,191,49.6240601503759,122,0.0733246705030629,300,0.0728605903100056,25,77.29,Pac-12 Conference,UCLA,11,East,March Madness,1,0,0,1,0,65.2619,64.6928
2021,B10,64.6,328,65.7,317,113.0,29,105.6,85,90.6,15,97.6,71,49.9445983379501,174,13.6406540206437,3,23.7918215613383,280,26.2603878116343,297,16.7974157821874,255,45.9621596677434,295,37.2404245500692,39,17.5237144283575,201,53.4198701947079,84,29.0564153769346,232,46.6292134831461,284,36.4993215739484,53,76.7932489451477,29,10.7236268526591,71,46.6434176111595,60,33.5060449050086,149,71.4867617107943,206,10.7677902621723,304,40.8310249307479,82,33.5457705677868,62,53.9765319426336,110,52.8120713305899,200,0.0852540876290229,216,0.0657674390281034,6,77.97,Big Ten Conference (Big 10),Wisconsin,9,South,March Madness,1,0,0,0,1,65.7692,64.9341
2007,ACC,71.4,17,73.4,13,112.4,53,107.4,72,90.0,7,91.9,8,52.6083,68,21.6516,193,36.5506,67,38.7303,121,20.3724,159,57.7281,27,21.8994,307,19.3464,207,53.8562,86,26.7974,226,50.8864,86,38.5069,36,69.5044,158,16.1918,8,42.9465,12,30.236,6,69.375,176,8.6014,138,25.0492,325,32.0265,98,60.4531,53,48.1166,22,0.1013,140,0.1097,259,78.15,Atlantic Coast Conference (ACC),Maryland,4,Midwest,March Madness,1,0,0,0,0,73.667,71.105
2010,ACC,68.7,53,70.3,56,118.3,7,112.0,16,95.9,57,97.1,79,51.8379,51,16.3107,14,35.3474,77,33.8872,274,19.2549,267,58.5098,27,22.2353,290,18.7018,276,52.02,164,29.2783,91,49.8663,88,38.5714,23,72.9569,45,10.5147,92,42.1324,10,33.9652,164,69.8305,222,7.754,73,24.6727,328,31.7612,138,56.4706,94,47.335,33,0.1096,75,0.0794,23,77.79,Atlantic Coast Conference (ACC),Maryland,4,Midwest,March Madness,1,0,0,0,0,70.1536,68.1243
2019,ACC,68.6,121,69.4,147,112.8,36,106.6,96,90.4,10,95.8,29,50.4836480884385,180,18.9353667043514,210,32.8416149068323,43,35.836020267158,89,20.8949837603753,64,49.6571634788885,165,29.4478527607362,249,21.4084507042254,52,46.1167002012072,283,32.4748490945674,156,50.887573964497,144,33.2112332112332,232,74.4215938303342,52,12.7373417721519,30,45.3322784810127,21,33.4993773349938,118,72.1845318860244,263,8.35798816568047,102,37.7245508982036,193,38.848572810837,188,49.4791666666667,251,43.8242280285036,21,0.102374137060111,66,0.0781276309142953,55,78.66,Atlantic Coast Conference (ACC),Florida State,4,West,March Madness,1,0,0,0,1,69.2552,68.2507
2023,BE,68.1,136,69.3,109,119.1,7,112.9,12,96.7,43,100.1,93,55.9797608095676,7,15.2561632330418,26,26.2417218543046,248,27.0469181232751,317,14.7759103641457,341,51.4005602240896,161,33.8235294117647,98,16.7193675889328,262,51.3833992094862,162,31.897233201581,137,58.161648177496,4,35.3070175438597,101,71.7687074829932,180,8.36560805577072,187,50.3485670023238,185,34.6649484536082,230,70.265780730897,97,9.42947702060222,245,41.9503219871205,63,37.5423318819545,192,59.0909090909091,16,58.1066376496192,326,0.130428338520824,10,0.0806284274492367,51,77.19,Big East Conference,Marquette,2,East,March Madness,1,0,0,0,0,69.6014,68.3572
2025,B12,67.6,170,68.1,176,124.1,9,117.5,11,101.8,82,104.7,142,56.964368347987,7,17.4034215367342,199,33.665008291874,68,30.4488662656178,259,16.0013647219379,321,45.308768338451,309,38.6898669396111,27,16.9984686064319,295,43.0321592649311,347,39.9693721286371,4,58.6054721977052,5,36.7704280155642,37,71.2765957446808,223,9.9647266313933,136,49.5590828924162,118,35.6923076923077,292,71.4975845410628,144,8.20829655781112,76,47.5705691809348,25,46.2304409672831,351,59.5969289827255,32,52.8571428571429,216,0.103057127533195,123,0.0942351166159568,163,78.33,Big 12 Conference,BYU,6,East,March Madness,1,0,0,0,0,67.7804,67.224
2013,ACC,61.9,281,64.0,263,113.6,22,108.5,33,91.3,18,94.4,45,51.9309,49,16.6632,16,31.2977,184,34.5528,215,18.5333,272,51.0961,201,30.3707,95,16.7354,319,52.1779,178,31.0867,52,50.5919,52,36.234,67,68.3824,211,12.297,50,44.0062,51,32.5648,105,64.9466,7,8.2873,99,35.6199,104,34.927,240,45.5866,324,48.9308,56,0.0965,188,0.0835,38,78.05,Atlantic Coast Conference (ACC),Miami,2,East,March Madness,1,0,0,0,0,64.3378,61.2753
2020,B10,66.2,280,66.7,286,114.3,13,108.1,36,92.0,19,94.5,41,52.2781065088757,59,19.0647851885006,197,31.0583580613254,75,36.7455621301775,73,20.9042076991943,81,44.0465532676813,328,35.0492390331244,75,17.9907739620707,214,47.565351101999,270,34.4438749359303,61,49.6969696969697,159,37.2857142857143,23,75.2012882447665,46,10.2001906577693,98,44.232602478551,17,32.7485380116959,152,69.0944881889764,91,9.5959595959596,253,41.4201183431953,86,39.469128678592,236,54.7144754316069,92,49.1279069767442,109,0.0754849362793427,291,0.0745171806860178,28,76.81,Big Ten Conference (Big 10),Ohio State,-1,Not In a Post-Season Tournament,Not In a Post-Season Tournament,5,0,0,0,1,66.5349,65.4305
2012,MVC,65.7,134,67.6,132,116.1,11,111.8,10,93.8,26,91.8,24,53.7705,13,17.9936,47,33.3333,136,34.5902,214,19.4433,230,53.2951,140,27.2616,167,20.0797,188,52.7155,150,27.2048,188,53.013,17,36.8771,63,75.0395,25,10.2649,107,43.7914,35,31.1644,38,68.6542,136,7.7362,67,32.8962,167,32.5893,159,53.1501,185,49.3671,71,0.0893,219,0.0819,44,77.21,Missouri Valley Conference (MVC),Wichita State,5,South,March Madness,1,0,0,0,0,67.6434,65.0878
2005,P10,68.6,75,70.4,65,116.7,10,112.1,15,94.5,30,98.2,81,53.3703,28,20.6708,125,40.0481,15,30.9091,290,18.3514,265,55.9023,66,25.7463,212,16.1691,312,54.052,91,29.779,91,50.7077,60,40.1587,9,77.6184,4,9.8833,101,47.838,163,34.6883,169,67.4757,107,5.7231,9,27.9379,275,33.6219,193,56.7317,141,58.7618,247,0.1129,104,0.0957,98,76.73,Pac-12 Conference,Arizona,3,Midwest,March Madness,1,0,0,0,0,70.9162,68.981
2006,ACC,70.2,23,72.2,26,115.9,13,110.2,26,93.7,28,96.0,51,53.6484,26,22.7378,239,41.2072,7,40.5196,61,21.0976,116,52.6829,142,26.2195,212,17.3872,279,54.4173,76,28.1955,159,52.4696,28,37.4564,51,70.8049,120,9.8526,96,44.9185,62,33.0579,77,70.8812,244,9.2308,199,31.7302,199,31.943,119,63.9629,25,52.1181,71,0.1081,123,0.126,312,76.73,Atlantic Coast Conference (ACC),North Carolina,3,East,March Madness,1,0,0,0,0,72.6832,69.944
2008,BE,66.6,118,68.5,117,115.3,20,110.0,34,93.1,21,94.3,25,50.5929,141,18.357,37,37.8054,23,37.5494,138,20.743,140,50.9288,169,28.3282,184,23.0734,50,53.3998,92,23.5267,318,48.9948,143,35.8297,138,70.5263,123,10.23,97,46.709,98,30.3509,9,67.8667,104,9.0841,170,33.6462,181,31.1305,60,56.4302,124,54.7244,170,0.1325,11,0.0886,78,75.85,Big East Conference,Marquette,6,South,March Madness,1,0,0,0,1,69.0403,66.3008
2002,SEC,68.0,169,70.4,138,113.4,29,105.8,70,91.2,9,96.1,58,49.639,132,20.193,88,41.1662,5,31.7689,292,17.8053,299,54.9103,98,27.2844,143,18.8679,252,51.4151,202,29.717,68,50.9105,47,31.5089,274,67.6948,210,12.3344,26,45.1159,63,33.6538,117,67.9117,97,7.8385,111,34.8633,96,34.0611,236,51.1682,255,52.8477,103,0.1055,129,0.0987,125,76.73,Southeastern Conference (SEC),Kentucky,4,East,March Madness,1,0,0,0,1,70.2659,67.6361
2009,BE,69.7,29,71.2,33,117.0,10,108.9,43,94.8,39,98.4,100,54.3951,16,20.5965,192,35.5985,78,39.2841,92,18.9125,243,55.6569,77,25.4306,236,15.1458,336,54.2259,93,30.6283,70,55.3763,5,34.9096,127,64.5905,296,12.3342,36,48.0769,168,29.6417,8,63.5793,7,9.6102,230,32.5782,176,37.9168,302,61.6744,30,60.8216,314,0.1022,129,0.1115,289,77.06,Big East Conference,Syracuse,3,South,March Madness,1,0,0,0,1,71.52,69.2046
2015,MVC,62.3,279,61.6,318,115.8,19,112.0,23,93.6,15,92.5,12,50.3483,102,14.9927,6,34.4948,63,36.1736,192,20.2123,195,50.6157,182,29.172,157,21.7324,124,50.7432,177,27.5243,203,48.8925,113,35.3941,117,70.5185,131,11.1111,89,42.6357,17,35.3057,223,69.5082,182,9.516,168,34.6731,162,30.3957,66,55.0303,133,45.1039,11,0.1158,27,0.0655,2,76.19,Missouri Valley Conference (MVC),Wichita State,7,Midwest,March Madness,1,0,0,0,1,60.9344,61.4547
2008,SEC,70.7,20,72.5,21,116.2,15,111.5,21,94.0,28,97.4,60,52.3712,67,18.0533,26,36.2927,51,38.0301,127,19.2619,221,48.5764,239,32.1617,88,21.3737,107,51.7172,141,26.9091,243,51.5287,59,35.7981,141,65.7074,279,8.8836,154,50.3145,245,31.2236,22,67.3885,89,10.8874,291,38.8509,66,35.8548,225,60.6426,56,54.9884,175,0.126,24,0.0793,20,76.99,Southeastern Conference (SEC),Tennessee,2,East,March Madness,1,0,0,0,1,72.725,69.5841
2011,BE,66.8,88,68.4,91,111.4,52,107.1,56,89.2,3,92.8,13,52.673,35,18.8513,95,34.2449,98,29.9284,324,15.8597,341,48.7991,257,35.3412,24,23.7273,56,49.8451,239,26.4276,201,51.5713,31,36.1827,78,66.3477,264,13.5031,20,43.4414,22,31.1424,23,69.6104,181,7.4134,46,40.7637,28,33.0233,189,63.9621,11,51.8373,119,0.1346,5,0.0975,219,75.92,Big East Conference,Louisville,4,Southwest,March Madness,1,0,0,0,0,68.3829,66.988
2011,ACC,70.6,15,72.9,12,111.8,49,105.8,79,89.6,5,94.1,24,49.1372,169,18.2506,68,36.8905,27,37.8775,167,20.5718,215,59.5537,12,19.8745,326,15.0098,344,53.5167,107,31.4735,53,49.1369,112,32.7586,248,67.1982,236,13.1768,27,44.4227,41,33.1266,99,65.8621,29,6.5593,11,25.0216,327,34.4592,229,54.8851,135,50.0,75,0.0851,239,0.1029,260,78.68,Atlantic Coast Conference (ACC),North Carolina,2,East,March Madness,1,0,0,0,0,72.3548,70.5943
2010,P10,67.1,107,68.2,131,119.6,3,113.4,9,97.4,76,99.7,137,53.2544,29,17.628,41,34.676,99,35.355,235,20.0888,221,54.606,105,25.3052,216,19.2711,255,56.2212,39,24.5078,268,52.0085,29,37.4384,46,75.7322,11,6.2591,295,48.8355,219,31.5534,54,69.3816,196,9.3023,185,30.0296,234,31.0241,116,51.7598,215,50.2309,86,0.0825,280,0.0812,28,76.66,Pac-12 Conference,California,8,South,March Madness,1,0,0,0,0,68.5318,67.121
2018,SEC,66.0,282,67.0,290,114.6,36,109.6,61,92.4,6,97.4,25,50.7703777335984,176,17.8638516284361,141,33.4160463192721,41,35.5367793240557,107,20.9365325077399,64,47.3684210526316,248,31.6950464396285,152,22.2077357670578,42,48.8483268144285,209,28.9439374185137,267,47.2952086553323,278,38.0222841225627,45,75.6643356643357,43,12.807881773399,29,46.1412151067323,36,31.7596566523605,18,70.9722222222222,151,8.65533230293663,130,35.6858846918489,219,36.4632237871675,134,62.1468926553672,7,48.8520408163265,85,0.0939757123581237,104,0.0821229198084504,113,76.81,Southeastern Conference (SEC),Tennessee,3,South,March Madness,1,0,0,0,0,67.2695,66.1739
